,match_id,result,goals,team_id,team_name,team_rating,date,won_corners,att_sv_low_centre,won_contest,total_tackle,aerial_lost,possession_percentage,accurate_pass,total_pass,total_throws,shot_off_target,total_offside,blocked_scoring_att,ontarget_scoring_att,aerial_won,att_miss_left,total_scoring_att,fk_foul_lost,att_miss_right,att_goal_low_left,att_goal_low_right,att_sv_low_left,att_pen_goal,att_sv_high_centre,att_goal_low_centre,att_miss_high,att_post_left,post_scoring_att,att_miss_high_right,att_sv_high_right,att_sv_low_right,att_sv_high_left,att_miss_high_left,att_goal_high_right,att_goal_high_left,att_post_right,att_goal_high_centre,penalty_save,att_post_high
123,1190191,1,0.0,13,Arsenal,6.83785714285714,17/09/2017,1.0,2.0,6,19,17,49.4,411,520,15,5.0,2.0,4.0,2.0,20,1.0,11.0,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
124,1190185,0,0.0,184,Burnley,6.46846153846154,19/08/2017,6.0,0.0,9,9,20,67.8,374,471,22,15.0,1.0,5.0,0.0,24,5.0,20.0,11,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,1190185,3,1.0,175,West Bromwich Albion,6.74923076923077,19/08/2017,5.0,0.0,6,9,24,32.2,127,228,29,5.0,3.0,2.0,1.0,20,1.0,8.0,11,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
126,1190224,0,2.0,31,Everton,6.29285714285714,22/10/2017,0.0,1.0,6,8,13,32.4,199,287,16,4.0,2.0,2.0,3.0,18,1.0,9.0,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
127,1190224,3,5.0,13,Arsenal,7.28538461538461,22/10/2017,7.0,2.0,11,12,18,67.6,516,616,30,8.0,1.0,8.0,14.0,13,2.0,30.0,14,4.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
128,1190542,3,1.0,13,Arsenal,7.21428571428571,16/12/2017,7.0,4.0,21,17,38,71.3,649,761,21,11.0,1.0,7.0,5.0,26,3.0,23.0,13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
129,1190542,0,0.0,23,Newcastle United,6.75285714285714,16/12/2017,5.0,1.0,8,21,26,28.7,201,299,11,4.0,2.0,4.0,2.0,38,0.0,10.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,1190230,3,1.0,23,Newcastle United,6.77714285714286,21/10/2017,3.0,0.0,5,16,27,55.3,361,453,22,1.0,0.0,3.0,3.0,23,1.0,7.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
131,1190230,0,0.0,162,Crystal Palace,6.63,21/10/2017,5.0,0.0,13,16,23,44.7,261,365,31,7.0,1.0,3.0,0.0,27,4.0,10.0,14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,1190218,3,2.0,15,Chelsea,7.11071428571429,27/08/2017,6.0,4.0,11,14,10,56.7,500,583,26,4.0,0.0,7.0,7.0,16,1.0,18.0,12,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
133,1190218,0,0.0,31,Everton,6.36571428571429,27/08/2017,3.0,0.0,7,17,16,43.3,355,437,20,5.0,0.0,2.0,0.0,10,1.0,7.0,7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,1190219,3,2.0,31,Everton,6.855,23/09/2017,4.0,0.0,3,19,14,50.6,334,426,25,5.0,3.0,4.0,3.0,15,2.0,12.0,12,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
135,1190219,0,1.0,183,Bournemouth,6.50571428571429,23/09/2017,6.0,1.0,10,13,15,49.4,321,415,20,2.0,1.0,2.0,4.0,14,0.0,8.0,11,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,1190231,3,1.0,18,Southampton,7.21142857142857,21/10/2017,8.0,4.0,17,21,20,65.7,492,589,16,11.0,2.0,3.0,6.0,20,2.0,20.0,10,3.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
137,1190231,0,0.0,175,West Bromwich Albion,6.42142857142857,21/10/2017,3.0,0.0,1,10,19,34.3,206,307,16,4.0,1.0,1.0,2.0,21,2.0,7.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,1190225,0,0.0,18,Southampton,6.26571428571429,09/09/2017,7.0,0.0,6,19,23,52.7,304,423,32,3.0,2.0,5.0,1.0,19,1.0,9.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
139,1190225,3,2.0,27,Watford,7.27142857142857,09/09/2017,4.0,1.0,10,19,19,47.3,276,384,26,5.0,1.0,4.0,3.0,23,2.0,12.0,11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
140,1190543,1,1.0,18,Southampton,6.65785714285714,23/12/2017,9.0,3.0,8,14,19,52.6,269,384,30,4.0,3.0,2.0,6.0,22,2.0,12.0,16,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
141,1190543,1,1.0,166,Huddersfield,6.71714285714286,23/12/2017,1.0,1.0,10,17,22,47.4,223,345,23,4.0,4.0,4.0,2.0,19,0.0,10.0,9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
142,1190184,0,0.0,183,Bournemouth,6.33071428571429,19/08/2017,8.0,1.0,6,11,17,55.8,338,438,21,1.0,1.0,3.0,2.0,16,0.0,6.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,1190184,3,2.0,27,Watford,7.20714285714286,19/08/2017,5.0,3.0,9,20,16,44.2,265,338,26,7.0,7.0,5.0,7.0,17,2.0,19.0,14,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
144,1190190,3,1.0,96,Stoke,7.07714285714286,19/08/2017,2.0,1.0,7,19,9,22.9,137,213,13,5.0,4.0,2.0,4.0,18,0.0,11.0,6,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
145,1190190,0,0.0,13,Arsenal,6.60785714285714,19/08/2017,9.0,3.0,16,15,18,77.1,639,731,21,6.0,3.0,6.0,6.0,9,2.0,18.0,11,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,1190386,0,0.0,184,Burnley,6.50214285714286,20/01/2018,5.0,1.0,9,24,34,48.2,309,423,20,8.0,1.0,3.0,3.0,12,2.0,14.0,7,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
147,1190386,3,1.0,32,Manchester United,7.11928571428571,20/01/2018,4.0,0.0,13,13,12,51.8,363,461,26,4.0,2.0,6.0,2.0,34,0.0,12.0,13,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
148,1190392,1,0.0,166,Huddersfield,6.86785714285714,30/12/2017,5.0,0.0,10,16,24,56.9,284,384,28,2.0,0.0,0.0,1.0,31,0.0,3.0,14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,1190392,1,0.0,184,Burnley,6.80615384615385,30/12/2017,4.0,3.0,8,17,31,43.1,179,294,29,5.0,3.0,2.0,4.0,24,2.0,11.0,14,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,1190379,3,3.0,15,Chelsea,7.37428571428571,12/02/2018,8.0,4.0,20,21,25,57.0,486,583,12,6.0,1.0,6.0,8.0,16,3.0,20.0,11,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,1190379,0,0.0,175,West Bromwich Albion,6.26,12/02/2018,7.0,0.0,14,12,16,43.0,341,428,12,7.0,3.0,0.0,1.0,25,5.0,8.0,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,1190423,1,2.0,183,Bournemouth,6.67142857142857,24/02/2018,8.0,0.0,9,16,29,63.2,449,551,30,9.0,0.0,4.0,5.0,23,2.0,18.0,12,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
153,1190423,1,2.0,23,Newcastle United,6.83357142857143,24/02/2018,1.0,2.0,7,21,23,36.8,234,338,17,6.0,4.0,5.0,4.0,29,2.0,15.0,10,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,1190345,1,1.0,14,Leicester,6.72214285714286,03/03/2018,13.0,1.0,9,21,35,55.4,295,438,26,9.0,3.0,10.0,4.0,31,2.0,23.0,11,4.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
155,1190345,1,1.0,183,Bournemouth,6.76,03/03/2018,1.0,1.0,9,12,31,44.6,244,374,27,4.0,2.0,1.0,3.0,35,1.0,8.0,7,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,1190351,1,1.0,184,Burnley,6.81916666666667,03/02/2018,3.0,0.0,3,9,13,29.2,178,278,24,4.0,1.0,1.0,3.0,15,1.0,8.0,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157,1190351,1,1.0,167,Manchester City,6.8775,03/02/2018,13.0,3.0,7,13,15,70.8,605,695,20,6.0,0.0,7.0,7.0,13,4.0,20.0,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
158,1190437,0,1.0,96,Stoke,6.60857142857143,17/03/2018,1.0,2.0,10,19,10,43.5,256,344,8,2.0,0.0,3.0,4.0,21,0.0,9.0,13,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
159,1190437,3,2.0,31,Everton,6.79285714285714,17/03/2018,9.0,4.0,11,19,21,56.5,346,431,20,5.0,4.0,2.0,9.0,10,1.0,16.0,12,2.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,1190347,3,3.0,211,Brighton,6.84642857142857,03/02/2018,4.0,1.0,9,8,28,54.4,338,452,40,11.0,3.0,5.0,5.0,24,2.0,21.0,11,3.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
161,1190347,0,1.0,29,West Ham,6.58,03/02/2018,1.0,0.0,11,17,24,45.6,283,380,25,2.0,3.0,1.0,1.0,28,0.0,4.0,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
162,1190421,0,0.0,166,Huddersfield,6.34071428571429,17/03/2018,4.0,1.0,10,24,32,54.6,326,470,38,3.0,1.0,1.0,2.0,21,2.0,6.0,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,1190421,3,2.0,162,Crystal Palace,7.52307692307692,17/03/2018,7.0,3.0,15,29,21,45.4,275,393,29,5.0,2.0,7.0,6.0,32,1.0,18.0,12,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
164,1190435,0,0.0,162,Crystal Palace,6.80307692307692,25/02/2018,3.0,2.0,5,28,14,23.8,119,205,30,1.0,0.0,1.0,3.0,24,1.0,5.0,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,1190435,3,1.0,30,Tottenham,6.85230769230769,25/02/2018,13.0,2.0,7,14,24,76.2,566,662,31,6.0,1.0,4.0,4.0,14,3.0,14.0,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
166,1190353,3,1.0,167,Manchester City,6.96714285714286,04/03/2018,5.0,1.0,20,11,8,71.2,902,976,17,5.0,2.0,5.0,3.0,5,0.0,13.0,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
167,1190353,0,0.0,15,Chelsea,6.20928571428571,04/03/2018,2.0,0.0,8,11,5,28.8,303,392,19,3.0,1.0,0.0,0.0,8,2.0,3.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,1190409,0,0.0,29,West Ham,6.37916666666667,10/03/2018,5.0,1.0,17,14,23,51.7,303,385,25,6.0,1.0,3.0,4.0,21,1.0,13.0,13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,1190409,3,3.0,184,Burnley,7.25153846153846,10/03/2018,1.0,1.0,2,11,21,48.3,287,372,24,2.0,3.0,1.0,4.0,23,1.0,7.0,7,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
170,1190384,3,5.0,15,Chelsea,7.50214285714286,30/12/2017,7.0,4.0,10,9,5,58.5,592,653,18,7.0,3.0,2.0,12.0,13,1.0,21.0,5,1.0,3.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
171,1190384,0,0.0,96,Stoke,6.01692307692308,30/12/2017,0.0,0.0,10,27,13,41.5,395,474,11,0.0,2.0,0.0,1.0,5,0.0,1.0,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,1190390,1,1.0,31,Everton,6.66857142857143,20/01/2018,0.0,1.0,8,21,35,56.8,341,474,29,2.0,0.0,3.0,4.0,24,1.0,9.0,15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
173,1190390,1,1.0,175,West Bromwich Albion,6.80785714285714,20/01/2018,3.0,0.0,8,15,24,43.2,223,356,31,9.0,0.0,1.0,5.0,35,1.0,15.0,10,3.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
174,1190179,3,4.0,32,Manchester United,7.67785714285714,13/08/2017,11.0,1.0,23,14,13,55.4,417,493,21,8.0,1.0,8.0,5.0,23,2.0,21.0,19,1.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
175,1190179,0,0.0,29,West Ham,6.07785714285714,13/08/2017,1.0,0.0,3,21,23,44.6,316,397,13,6.0,4.0,2.0,1.0,13,1.0,9.0,7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
176,1190186,3,1.0,166,Huddersfield,7.05071428571429,20/08/2017,7.0,0.0,5,24,12,52.7,353,456,23,3.0,4.0,1.0,3.0,24,1.0,7.0,13,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
177,1190186,0,0.0,23,Newcastle United,6.42142857142857,20/08/2017,3.0,1.0,9,18,24,47.3,296,415,29,3.0,5.0,5.0,5.0,12,0.0,13.0,10,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
178,1190192,0,0.0,162,Crystal Palace,6.50769230769231,16/09/2017,5.0,3.0,10,15,20,45.6,311,410,17,9.0,0.0,2.0,3.0,20,5.0,14.0,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
179,1190192,3,1.0,18,Southampton,6.98857142857143,16/09/2017,5.0,0.0,8,15,20,54.4,404,503,17,4.0,1.0,5.0,4.0,20,2.0,13.0,13,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
180,1190233,0,1.0,259,Swansea,6.56571428571428,21/10/2017,7.0,1.0,5,17,20,55.8,379,463,31,8.0,0.0,7.0,4.0,18,2.0,19.0,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
181,1190233,3,2.0,14,Leicester,7.07230769230769,21/10/2017,6.0,1.0,13,23,18,44.2,276,381,22,3.0,3.0,2.0,6.0,20,1.0,11.0,9,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1190541,3,4.0,167,Manchester City,7.54428571428571,23/12/2017,4.0,0.0,9,19,10,78.8,825,901,21,5.0,4.0,4.0,5.0,13,0.0,14.0,8,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
183,1190541,0,0.0,183,Bournemouth,6.00857142857143,23/12/2017,6.0,1.0,7,10,13,21.2,163,232,14,2.0,2.0,2.0,1.0,10,1.0,5.0,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,1190227,1,2.0,96,Stoke,6.94307692307692,09/09/2017,5.0,0.0,9,19,16,36.8,252,332,13,4.0,1.0,1.0,5.0,13,3.0,10.0,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
185,1190227,1,2.0,32,Manchester United,6.74785714285714,09/09/2017,11.0,4.0,10,9,13,63.2,490,564,24,5.0,4.0,5.0,8.0,16,1.0,18.0,10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
186,1190540,3,4.0,15,Chelsea,7.28642857142857,21/10/2017,6.0,1.0,13,22,16,52.5,377,462,11,5.0,6.0,1.0,8.0,24,1.0,14.0,13,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
187,1190540,0,2.0,27,Watford,6.43714285714286,21/10/2017,6.0,2.0,5,17,24,47.5,324,406,22,6.0,3.0,5.0,5.0,16,2.0,16.0,16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
188,1190226,3,2.0,166,Huddersfield,6.88285714285714,21/10/2017,4.0,1.0,11,27,15,22.1,116,210,13,0.0,2.0,2.0,3.0,15,0.0,5.0,10,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,1190226,0,1.0,32,Manchester United,6.42214285714286,21/10/2017,7.0,1.0,13,13,15,77.9,643,741,28,3.0,3.0,3.0,3.0,15,2.0,9.0,12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,1190232,0,1.0,96,Stoke,6.45538461538462,21/10/2017,8.0,0.0,10,11,20,52.3,287,407,30,6.0,4.0,2.0,3.0,23,4.0,11.0,17,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
191,1190232,3,2.0,183,Bournemouth,6.79357142857143,21/10/2017,3.0,1.0,6,17,23,47.7,282,391,23,3.0,1.0,1.0,3.0,20,1.0,7.0,10,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,1190193,1,0.0,166,Huddersfield,6.90071428571429,26/08/2017,5.0,5.0,8,17,18,44.7,265,378,27,4.0,0.0,6.0,6.0,25,1.0,16.0,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,1190193,1,0.0,18,Southampton,6.76357142857143,26/08/2017,4.0,1.0,9,16,25,55.3,382,502,28,3.0,3.0,0.0,3.0,18,0.0,6.0,10,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,1190187,3,2.0,14,Leicester,7.07538461538462,19/08/2017,6.0,0.0,8,11,16,45.2,332,427,17,4.0,1.0,6.0,4.0,17,1.0,14.0,8,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
195,1190187,0,0.0,211,Brighton,6.18769230769231,19/08/2017,2.0,0.0,5,11,17,54.8,435,526,22,0.0,2.0,3.0,2.0,16,0.0,5.0,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,1190178,3,1.0,31,Everton,6.99357142857143,12/08/2017,6.0,1.0,1,17,25,61.6,392,497,24,3.0,2.0,2.0,4.0,19,2.0,9.0,13,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
197,1190178,0,0.0,96,Stoke,6.60615384615385,12/08/2017,7.0,0.0,10,18,19,38.4,211,292,27,6.0,6.0,2.0,1.0,25,3.0,9.0,10,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,1190391,3,5.0,167,Manchester City,7.28,10/02/2018,8.0,3.0,18,11,17,70.5,616,705,24,6.0,1.0,2.0,11.0,11,3.0,19.0,10,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
199,1190391,0,1.0,14,Leicester,6.11642857142857,10/02/2018,2.0,1.0,11,18,11,29.5,193,288,11,0.0,2.0,0.0,2.0,17,0.0,2.0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,1190385,3,2.0,31,Everton,6.86642857142857,10/03/2018,10.0,1.0,7,9,20,59.0,330,425,28,7.0,2.0,3.0,3.0,16,2.0,13.0,10,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
201,1190385,0,0.0,211,Brighton,6.19714285714286,10/03/2018,3.0,0.0,2,14,16,41.0,190,302,18,5.0,1.0,1.0,4.0,20,1.0,10.0,14,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
202,1190408,1,1.0,30,Tottenham,6.85785714285714,04/01/2018,7.0,1.0,13,19,16,70.7,558,669,32,9.0,3.0,14.0,8.0,18,1.0,31.0,10,4.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
